SSN,Sentinel_site,Latitude,Longitude,xrpd_cluster,xrpd_cluster_subset,pH,TOC,K,Ca,Mn,Fe,Ni,Cu,Zn,m3.B,m3.Mg,m3.K,m3.Ca,m3.Mn,m3.Fe,m3.Cu,m3.Zn
icr075677,Musungwa,-15.897394,26.093142,1,TRUE,5.71,1719.45594,2884.578,235.252,13.73566667,2410.793667,2.553,2.278666667,2.465333333,0.000868267,47.2,136,204,2.95,79,0.37,0.5
icr075697,Musungwa,-15.867407,26.098539,1,TRUE,7.95,1892.91298,4809.2,491.826,18.443,3628.139333,2.373333333,1.381666667,3.230666667,0.00094382,63.2,137,490,6.24,106,0.26,0.56
icr075717,Musungwa,-15.85138333,26.095875,1,TRUE,6.33,2848.31524,5339.186333,384.9786667,15.04866667,2115.271667,1.555666667,2.369666667,2.415,0.000807589,81.7,50.3,328,4.62,95.2,0.021992103,0.51
icr075737,Musungwa,-15.827109,26.095398,8,FALSE,6.42,16609.17699,9044.715333,5702.549333,44.85133333,27214.809,27.64366667,13.474,29.02866667,0.059,991,114,5080,11.5,111,4.33,2.37
icr075757,Musungwa,-15.896971,26.115347,2,TRUE,9.72,1865.65429,3613.312333,1556.082333,16.76233333,6716.271,5.266666667,2.841666667,13.82766667,0.001177171,288,312,1230,5.75,73.2,0.81,1.13
icr075777,Musungwa,-15.87001333,26.118435,2,TRUE,7.12,3805.31922,4446.168667,864.735,14.06566667,5788.147333,3.812,3.988666667,3.665333333,0.000914521,183,91.4,923,1.29,119,1.39,1.29
icr075797,Musungwa,-15.857948,26.111965,6,FALSE,7.32,11117.79034,9265.978,4644.849667,28.73033333,19278.08833,13.93966667,7.852333333,13.434,0.041,866,178,4130,2,95.2,4.54,5.69
icr075817,Musungwa,-15.830405,26.121272,5,FALSE,7.03,12920.88747,6667.91,5857.545667,96.18366667,22714.77067,18.24133333,10.56033333,13.279,0.001257497,796,139,4660,12.9,115,3.83,1.59
icr075837,Musungwa,-15.896332,26.142028,6,FALSE,6.23,5735.23462,10407.15733,1301.331,25.415,23281.594,18.21566667,6.259666667,10.23833333,0.001041201,220,121,1060,2.37,111,1.9,0.74
icr075857,Musungwa,-15.87658167,26.13388333,2,FALSE,9.43,2886.62046,7498.069333,1833.817333,53.79433333,5114.993,2.812333333,3.309666667,3.732666667,0.001005773,126,46.8,1200,14.9,126,1.06,1.4
icr075877,Musungwa,-15.84979333,26.140195,7,FALSE,6.84,10369.53688,11985.66233,5758.065,108.4063333,29052.564,25.00233333,10.202,17.88633333,0.001244358,976,113,4490,8.8,116,4.69,1.17
icr075897,Musungwa,-15.83095833,26.13990833,7,FALSE,6.43,14695.80889,12301.078,5705.576,264.8016667,28642.174,26.80933333,14.21133333,30.37133333,0.001312563,951,211,4260,37.6,171,6.41,1.49
icr075917,Musungwa,-15.89698167,26.166365,3,FALSE,6.23,6545.68464,6893.931,1187.995,79.67666667,16329.761,10.934,13.54233333,8.907,0.001053497,215,73.2,1090,6.42,140,4.09,1.26
icr075937,Musungwa,-15.871185,26.163502,5,FALSE,6.84,5115.40368,11452.96433,3714.289667,433.885,29853.859,20.217,16.75766667,15.00533333,0.001221357,510,114,2700,18.3,113,3.31,1.72
icr075977,Musungwa,-15.819795,26.16895,7,FALSE,5.83,14387.56883,11613.65767,4943.262667,111.7623333,26617.46033,25.96033333,29.024,28.089,0.001258287,1150,102,4350,25.8,220,9.61,1.43
icr076348,Analavory,-19.021194,46.636952,8,FALSE,6.85,6247.76185,21105.92967,10045.60267,514.91,38100.95533,36.422,14.124,86.66133333,0.001259434,500,400,1490,70,214,2.87,4.08
icr076365,Analavory,-19.006766,46.629129,8,FALSE,6.1,8136.64854,21802.88667,4690.432,865.6373333,66557.477,23.048,13.71866667,61.98466667,0.001194267,389,118,1270,63.7,183,1.41,0.82
icr076385,Analavory,-18.973476,46.63606,9,TRUE,5.8,5323.00234,6801.798,3351.019667,1351.115667,108994.625,76.64266667,20.31333333,76.55866667,0.001073659,295,181,1130,8.66,154,0.23,0.36
icr076405,Analavory,-18.953178,46.6373,7,FALSE,4.9,11389.07552,7743.537,1934.954333,847.2936667,59683.11267,61.73166667,17.57066667,55.64466667,0.001112751,172,30.6,618,146,145,3.24,1.57
icr076425,Analavory,-19.024152,46.659441,9,TRUE,5.88,7913.63865,7329.997,4256.004,1614.444333,84844.35567,30.27366667,20.10633333,92.837,0.001135798,211,107,1610,54.8,213,0.71,0.82
icr076445,Analavory,-19.005444,46.657214,9,FALSE,6.15,11235.24785,9661.236667,10907.21167,1353.663,89458.111,39.71466667,15.00433333,89.65666667,0.001062118,226,78.9,1140,11.6,130,1.01,0.92
icr076465,Analavory,-18.977533,46.659112,9,TRUE,5.56,34782.4502,5998.018,3424.223,1154.79,70108.99767,32.52833333,14.137,66.35033333,0.023,201,24.1,1290,19.8,103,1.38,0.71
icr076485,Analavory,-18.958817,46.658112,9,TRUE,5.75,7136.06268,7466,2587.337,1229.333,85741.34267,51.10166667,17.66366667,87.356,0.001150096,172,228,1130,26.1,168,0.71,0.71
icr076503,Analavory,-19.018352,46.675688,9,TRUE,6.39,21795.02964,19018.465,4505.537333,1199.947,43214.949,8.015666667,8.144333333,77.17966667,0.001214187,520,226,1850,23.1,189,1.96,1.05
icr076523,Analavory,-19.002544,46.677495,9,FALSE,5.62,14394.61708,9747.403333,8331.363667,1148.259333,79397.91,54.41966667,23.31,71.80733333,0.000921169,44.7,35,262,21.5,71.2,0.51,0.6
icr076542,Analavory,-18.980003,46.681078,9,FALSE,5.8,23489.28094,12234.62967,2613.166333,1236.814,66153.74067,26.71333333,11.29166667,75.80866667,0.0010886,109,119,300,20.6,85.5,0.76,0.33
icr076562,Analavory,-18.953984,46.68258,9,FALSE,6.45,15373.70503,6058.133333,18265.27033,1145.418,85421.10233,40.54233333,22.86466667,76.66433333,0.001223925,439,404,2310,7.75,153,1.52,0.65
icr076582,Analavory,-19.025504,46.706172,9,FALSE,5.25,54273.04029,12229.487,5043.131333,1180.696667,41712.593,17.32966667,14.544,110.1076667,0.041,180,169,1590,29.3,94.9,0.77,2.1
icr076602,Analavory,-19.007042,46.697128,9,FALSE,5.43,48074.39566,16403.27667,4486.005667,1130.656,43140.213,24.665,16.608,101.534,0.001072148,119,50,782,17.1,54.8,0.67,1
icr076622,Analavory,-18.978952,46.703312,9,FALSE,6,44223.95468,15271.86667,2587.829333,816.987,26041.984,3.71,0.923,60.462,0.000943678,30.3,80.5,148,12.8,40,0.021508563,0.33
icr076641,Analavory,-18.951871,46.706503,9,FALSE,5.63,68296.32044,7989.753,26595.817,857.4973333,64876.589,53.842,27.10266667,68.10766667,0.038,171,58.6,1100,8.78,61.3,0.67,0.66
